TweetID,Labels,Targets
1502167657176387592,Non-Hate,
1502167658053398532,Non-Hate,
1502167721467080704,Non-Hate,
1502167725795278850,Non-Hate,
1502167728940982274,Non-Hate,
1502167740714348547,Non-Hate,
1502167759664267268,Non-Hate,
1502167785824153603,Non-Hate,
1502167785861910533,Non-Hate,
1502167799019364357,Non-Hate,
1502176029879586818,Non-Hate,
1502176038264008708,Non-Hate,
1502439532179898369,Non-Hate,
1502439536198131714,Non-Hate,
1502439539364839425,Non-Hate,
1502439543655571460,Non-Hate,
1502439547291897859,Non-Hate,
1502439552081973255,Non-Hate,
1502439561607229440,Non-Hate,
1502439567592341510,Non-Hate,
1502439568766812166,Non-Hate,
1502439573695176704,Non-Hate,
1502439600085946368,Non-Hate,
1502439606775685120,Non-Hate,
1502439617655619586,Non-Hate,
1502439619635265536,Non-Hate,
1502439623208931328,Non-Hate,
1502439627323428866,Non-Hate,
1502439631308361729,Non-Hate,
1502439632252051458,Non-Hate,
1502439646332166152,Non-Hate,
1502439653898661891,Non-Hate,
1502439666477326343,Non-Hate,
1502439671040602113,Non-Hate,
1502439673133768704,Non-Hate,
1502439679051902981,Non-Hate,
1502439707938103299,Non-Hate,
1502439709829566467,Non-Hate,
1502439719694655495,Non-Hate,
1502439720223375360,Non-Hate,
1502439723821768705,Non-Hate,
1502439736559996938,Non-Hate,
1502439742096371713,Non-Hate,
1502439745384861703,Non-Hate,
1502439746097799168,Non-Hate,
1502439749058973698,Non-Hate,
1502439754012545025,Non-Hate,
1502439756256317440,Non-Hate,
1502439794550673408,Non-Hate,
1502439822559956995,Non-Hate,
1502439858643652611,Non-Hate,
1502439867434905601,Non-Hate,
1502439871029428232,Non-Hate,
1502439875668156419,Non-Hate,
1502439883339616260,Non-Hate,
1502439904596443137,Non-Hate,
1502439913731547136,Non-Hate,
1502439933293711361,Non-Hate,
1502439943364395014,Non-Hate,
1502447817708965890,Non-Hate,
1502447825002676228,Non-Hate,
1502447829452836868,Non-Hate,
1502447849551761412,Non-Hate,
1502447862726246408,Non-Hate,
1502447863393320960,Non-Hate,
1502447875267125252,Non-Hate,
1502447890698022912,Non-Hate,
1502447894816866306,Non-Hate,
1502447898797170690,Non-Hate,
1502447924395102211,Non-Hate,
1502447934155071489,Non-Hate,
1502447942573121536,Non-Hate,
1502447956837998601,Non-Hate,
1502447993542303746,Non-Hate,
1502448013301624836,Non-Hate,
1502448028589907976,Non-Hate,
1502448034470268930,Non-Hate,
1502448036609355782,Non-Hate,
1502448042955313156,Non-Hate,
1502448051692183562,Non-Hate,
1502448055236190208,Non-Hate,
1502448061645266949,Non-Hate,
1502448063117463559,Non-Hate,
1502448068557520896,Non-Hate,
1502448092443906054,Non-Hate,
1502448099633274880,Non-Hate,
1502448123079106561,Non-Hate,
1502448128787902464,Non-Hate,
1502448142054268929,Non-Hate,
1502448143274758146,Non-Hate,
1502448143471943680,Non-Hate,
1502448154150510593,Non-Hate,
1502448173645647873,Non-Hate,
1502448176124600320,Non-Hate,
1502448180381855747,Non-Hate,
1502448206281543680,Non-Hate,
1502448241945763846,Non-Hate,
1502456655614820361,Non-Hate,
1502456658873749512,Non-Hate,
1502456660551684096,Non-Hate,
1502456672874528769,Non-Hate,
1502456697050349581,Non-Hate,
1502456741354774531,Non-Hate,
1502456743187689473,Non-Hate,
1502456746031386625,Non-Hate,
1502456756911357955,Non-Hate,
1502456762154496000,Non-Hate,
1502456782874103808,Non-Hate,
1502456784228962305,Non-Hate,
1502456791480864769,Non-Hate,
1502456811412197376,Non-Hate,
1502456829749743616,Non-Hate,
1502456846334021632,Non-Hate,
1502456851077775362,Non-Hate,
1502456874876219393,Non-Hate,
1502456878189760513,Non-Hate,
1502456879099826184,Non-Hate,
1502456887362658306,Non-Hate,
1502456892496486404,Non-Hate,
1502456920967372807,Non-Hate,
1502456935383195651,Non-Hate,
1502456940546469888,Non-Hate,
1502456941838159873,Non-Hate,
1502456970745462785,Non-Hate,
1502456984800354307,Non-Hate,
1502456997438005248,Non-Hate,
1502457010268536832,Non-Hate,
1502457025434898432,Non-Hate,
1502457039376723969,Non-Hate,
1502457043399200775,Non-Hate,
1502457046209208322,Non-Hate,
1502457056883879937,Non-Hate,
1502457068904755201,Non-Hate,
1502457085409349635,Non-Hate,
1502457094359949312,Non-Hate,
1502457102052122625,Non-Hate,
1502457106754162691,Non-Hate,
1502465930340749315,Non-Hate,
1502465942101581828,Non-Hate,
1502465943179386889,Non-Hate,
1502465944215564288,Non-Hate,
1502465946241228801,Non-Hate,
1502465952855650307,Non-Hate,
1502465977732276234,Non-Hate,
1502465999047589891,Non-Hate,
1502466053867155456,Non-Hate,
1502466081960640517,Non-Hate,
1502466110586863620,Non-Hate,
1502466127452307460,Non-Hate,
1502466146154471427,Non-Hate,
1502466147635150853,Non-Hate,
1502466153309954050,Non-Hate,
1502466177473277952,Non-Hate,
1502466191851331586,Non-Hate,
1502466222746746884,Non-Hate,
1502466229386178560,Non-Hate,
1502466233018753025,Non-Hate,
1502466250823196673,Non-Hate,
1502466257001631748,Non-Hate,
1502466287343132677,Non-Hate,
1502466309119905798,Non-Hate,
1502466321824505857,Non-Hate,
1502466323648897027,Non-Hate,
1502466341227450370,Non-Hate,
1502474736781176835,Non-Hate,
1502474750093758467,Non-Hate,
1502474752509812736,Non-Hate,
1502474780695539717,Non-Hate,
1502474821841879046,Non-Hate,
1502474826593841163,Non-Hate,
1502474838384025606,Non-Hate,
1502474844876812289,Non-Hate,
1502474853525426180,Non-Hate,
1502474860601110529,Non-Hate,
1502474900543803393,Non-Hate,
1502474916502728704,Non-Hate,
1502474928272162821,Non-Hate,
1502474971045576709,Non-Hate,
1502474982215061504,Non-Hate,
1502475014397829121,Non-Hate,
1502475090310705156,Non-Hate,
1502475121621147650,Non-Hate,
1502475144752771081,Non-Hate,
1502475149139972098,Non-Hate,
1502475159449608196,Non-Hate,
1502475174876176386,Non-Hate,
1502475185748066304,Non-Hate,
1502475192567832580,Non-Hate,
1502475198452289537,Non-Hate,
1502475205113163776,Non-Hate,
1502483883618668544,Non-Hate,
1502483906200625154,Non-Hate,
1502483936869597187,Non-Hate,
1502483937930915844,Non-Hate,
1502483948873535491,Non-Hate,
1502483963821977603,Non-Hate,
1502484005182394369,Non-Hate,
1502484014581825540,Non-Hate,
1502484014656937984,Non-Hate,
1502484015563128832,Non-Hate,
1502484023574253571,Non-Hate,
1502484032033996801,Non-Hate,
1502484037079756801,Non-Hate,
1502484059049525251,Non-Hate,
1502484099050598401,Non-Hate,
1502484100686528514,Non-Hate,
1502484112325505033,Non-Hate,
1502484142063292419,Non-Hate,
1502484179245846530,Non-Hate,
1502484188015980548,Non-Hate,
1502484191816036352,Non-Hate,
1502484254131101698,Non-Hate,
1502484255057797122,Non-Hate,
1502484287106465797,Non-Hate,
1502492915720990720,Non-Hate,
1502492917818355715,Non-Hate,
1502492951330672640,Non-Hate,
1502492963204902913,Non-Hate,
1502492966807642118,Non-Hate,
1502492969051566082,Non-Hate,
1502492971979010050,Non-Hate,
1502493020490506240,Non-Hate,
1502493066737127424,Non-Hate,
1502493078590050304,Non-Hate,
1502493093790195716,Non-Hate,
1502493104250650627,Non-Hate,
1502493110219198470,Non-Hate,
1502493114904477699,Non-Hate,
1502493166100008961,Non-Hate,
1502493168935260167,Non-Hate,
1502493169350549510,Non-Hate,
1502493181362978821,Non-Hate,
1502493228301385729,Non-Hate,
1502493231736573954,Non-Hate,
1502493244696969217,Non-Hate,
1502493264770854912,Non-Hate,
1502493275193806849,Non-Hate,
1502493299298693123,Non-Hate,
1502493315513536515,Non-Hate,
1502493349827198977,Non-Hate,
1502493354193408001,Non-Hate,
1502493364448546816,Non-Hate,
1502493378315014147,Non-Hate,
1502493384170115075,Non-Hate,
1502502478457499648,Non-Hate,
1502502534346592258,Non-Hate,
1502502553451384833,Non-Hate,
1502502554449715203,Non-Hate,
1502502588675407872,Non-Hate,
1502502600712732673,Non-Hate,
1502502624587022339,Non-Hate,
1502502656673206276,Non-Hate,
1502502663648391169,Non-Hate,
1502502665384828929,Non-Hate,
1502502699513700353,Non-Hate,
1502502708342894593,Non-Hate,
1502502741339512837,Non-Hate,
1502502772180238338,Non-Hate,
1502502785006411787,Non-Hate,
1502502796662394884,Non-Hate,
1502502812093194248,Non-Hate,
1502502844003405826,Non-Hate,
1502502858192683009,Non-Hate,
1502502877809594373,Non-Hate,
1502502883832610816,Non-Hate,
1502502896096595968,Non-Hate,
1502502918750347269,Non-Hate,
1502502919794413572,Non-Hate,
1502502921002385410,Non-Hate,
1502511898855624707,Non-Hate,
1502511947769683972,Non-Hate,
1502511949933944834,Non-Hate,
1502511973191372801,Non-Hate,
1502511974114021376,Non-Hate,
1502511987099516933,Non-Hate,
1502511996989702146,Non-Hate,
1502512023636127744,Non-Hate,
1502512052228796419,Non-Hate,
1502512064056762368,Non-Hate,
1502512090719920130,Non-Hate,
1502512119555977217,Non-Hate,
1502512131304046595,Non-Hate,
1502512145359118336,Non-Hate,
1502512201109807104,Non-Hate,
1502512223419346946,Non-Hate,
1502512284064694272,Non-Hate,
1502512295724859394,Non-Hate,
1502512329728008193,Non-Hate,
1502512331498078208,Non-Hate,
1502512331577778179,Non-Hate,
1502512331950997506,Non-Hate,
1502512356361793537,Non-Hate,
1502512359973158917,Non-Hate,
1502512372744863748,Non-Hate,
1502512436427075585,Non-Hate,
1502512436485578752,Non-Hate,
1502512442387341319,Non-Hate,
1502521671692943363,Non-Hate,
1502521695395061762,Non-Hate,
1502521782124924928,Non-Hate,
1502521788454088705,Non-Hate,
1502521806825136131,Non-Hate,
1502521816329252866,Non-Hate,
1502521820548845573,Non-Hate,
1502521862525362176,Non-Hate,
1502521878795198466,Non-Hate,
1502521881315979266,Non-Hate,
1502521892271542274,Non-Hate,
1502521896469819396,Non-Hate,
1502521900572028929,Non-Hate,
1502521900626501633,Non-Hate,
1502521907773542401,Non-Hate,
1502521911921811458,Non-Hate,
1502521922499735552,Non-Hate,
1502521933920825344,Non-Hate,
1502521944209567744,Non-Hate,
1502521982491021315,Non-Hate,
1502522008042582020,Non-Hate,
1502522043421573121,Non-Hate,
1502522049612300294,Non-Hate,
1502522059305668615,Non-Hate,
1502522110824091653,Non-Hate,
1502522112250048512,Non-Hate,
1502530225686683650,Non-Hate,
1502530233798254594,Non-Hate,
1502530236805644290,Non-Hate,
1502530263779217409,Non-Hate,
1502530277104623618,Non-Hate,
1502530303130279939,Non-Hate,
1502530325813026817,Non-Hate,
1502530333031694337,Non-Hate,
1502530342007492610,Non-Hate,
1502530360034435079,Non-Hate,
1502530470227107840,Non-Hate,
1502530477248368642,Non-Hate,
1502530510299754498,Non-Hate,
1502530510500868096,Non-Hate,
1502530513453690880,Non-Hate,
1502530527408046081,Non-Hate,
1502530531321430020,Non-Hate,
1502530546466963464,Non-Hate,
1502530562094821377,Non-Hate,
1502530567010938881,Non-Hate,
1502530600602853379,Non-Hate,
1502530605304762369,Non-Hate,
1502530607066529795,Non-Hate,
1502537908825296896,Non-Hate,
1502537943377924096,Non-Hate,
1502537953792438273,Non-Hate,
1502537958162767872,Non-Hate,
1502537963976249344,Non-Hate,
1502537986386366464,Non-Hate,
1502538002622746627,Non-Hate,
1502538004614848513,Non-Hate,
1502538009471762432,Non-Hate,
1502538047908421632,Non-Hate,
1502538050685054980,Non-Hate,
1502538076588969990,Non-Hate,
1502801597038231555,Non-Hate,
1502801601194606595,Non-Hate,
1502801604659007488,Non-Hate,
1502801648309186562,Non-Hate,
1502801654009237508,Non-Hate,
1502801684556234755,Non-Hate,
1502801697030160395,Non-Hate,
1502801714822492168,Non-Hate,
1502801729825423362,Non-Hate,
1502801730093920256,Non-Hate,
1502801744203554822,Non-Hate,
1502801744551714817,Non-Hate,
1502801782518743041,Non-Hate,
1502801788340252687,Non-Hate,
1502801806233112582,Non-Hate,
1502801815196295169,Non-Hate,
1502801865938927617,Non-Hate,
1502801868594073603,Non-Hate,
1502801886965288962,Non-Hate,
1502801980506480646,Non-Hate,
1502802004615340035,Non-Hate,
1502802016724209664,Non-Hate,
1502802018989232131,Non-Hate,
1502802019081457671,Non-Hate,
1502802019488260097,Non-Hate,
1502802037376905219,Non-Hate,
1502810412907208707,Non-Hate,
1502810418716323843,Non-Hate,
1502810425506897925,Non-Hate,
1502810428694482948,Non-Hate,
1502810442921558023,Non-Hate,
1502810445358538753,Non-Hate,
1502810445639528453,Non-Hate,
1502810448668012544,Non-Hate,
1502810453684146184,Non-Hate,
1502810462630690816,Non-Hate,
1502810466476822529,Non-Hate,
1502810470864289792,Non-Hate,
1502810486131367939,Non-Hate,
1502810490661089282,Non-Hate,
1502810499766882308,Non-Hate,
1502810519606026242,Non-Hate,
1502810546567008256,Non-Hate,
1502810584034729993,Non-Hate,
1502810584642985987,Non-Hate,
1502810589189615617,Non-Hate,
1502810600396754944,Non-Hate,
1502810636320972800,Non-Hate,
1502810652779466752,Non-Hate,
1502810669401325568,Non-Hate,
1502810675160227840,Non-Hate,
1502810698510135298,Non-Hate,
1502810698941972481,Non-Hate,
1502810699143147524,Non-Hate,
1502810699218792455,Non-Hate,
1502810707678699520,Non-Hate,
1502810721847070721,Non-Hate,
1502810789966581764,Non-Hate,
1502810810233475077,Non-Hate,
1502810832417300482,Non-Hate,
1502810861609668610,Non-Hate,
1502819281607618563,Non-Hate,
1502819281721044995,Non-Hate,
1502819314272915456,Non-Hate,
1502819343155052546,Non-Hate,
1502819354869583872,Non-Hate,
1502819362268680194,Non-Hate,
1502819382862483457,Non-Hate,
1502819392211533826,Non-Hate,
1502819415967952900,Non-Hate,
1502819434909556738,Non-Hate,
1502819468774412294,Non-Hate,
1502819486331637760,Non-Hate,
1502819494808457218,Non-Hate,
1502819563762823168,Non-Hate,
1502819564488302592,Non-Hate,
1502819580842020864,Non-Hate,
1502819586563002372,Non-Hate,
1502819593429078021,Non-Hate,
1502819606716723205,Non-Hate,
1502819611191898112,Non-Hate,
1502819614358749193,Non-Hate,
1502819628778762249,Non-Hate,
1502819635573501956,Non-Hate,
1502819669509562371,Non-Hate,
1502819671518683139,Non-Hate,
1502819682088271874,Non-Hate,
1502819693136068609,Non-Hate,
1502827370553933824,Non-Hate,
1502827374957588481,Non-Hate,
1502827408231059457,Non-Hate,
1502827418050088960,Non-Hate,
1502827431652052992,Non-Hate,
1502827438962847750,Non-Hate,
1502827443932987393,Non-Hate,
1502827453756358658,Non-Hate,
1502827457849659392,Non-Hate,
1502827457925292036,Non-Hate,
1502827464829161478,Non-Hate,
1502827467085692931,Non-Hate,
1502827483124621323,Non-Hate,
1502827491240681479,Non-Hate,
1502827557439229953,Non-Hate,
1502827560547192835,Non-Hate,
1502827564695691266,Non-Hate,
1502827600019873792,Non-Hate,
1502827604520280066,Non-Hate,
1502827665572564997,Non-Hate,
1502827671822106625,Non-Hate,
1502827682035208193,Non-Hate,
1502827721352654852,Non-Hate,
1502827743615979520,Non-Hate,
1502827780911910917,Non-Hate,
1502827800490881027,Non-Hate,
1502836247777054725,Non-Hate,
1502836267624632321,Non-Hate,
1502836274738122755,Non-Hate,
1502836278995337218,Non-Hate,
1502836286046060548,Non-Hate,
1502836292840681476,Non-Hate,
1502836305788555265,Non-Hate,
1502836339095572482,Non-Hate,
1502836350122434564,Non-Hate,
1502836350898565120,Non-Hate,
1502836355184959491,Non-Hate,
1502836357810466817,Non-Hate,
1502836367520272384,Non-Hate,
1502836386717609987,Non-Hate,
1502836394682720257,Non-Hate,
1502836398344212484,Non-Hate,
1502836412554649601,Non-Hate,
1502836430896304129,Non-Hate,
1502836439989563392,Non-Hate,
1502836452299718656,Non-Hate,
1502836460927393793,Non-Hate,
1502836465637769217,Non-Hate,
1502836539516141580,Non-Hate,
1502836555798482948,Non-Hate,
1502836560391139331,Non-Hate,
1502836562802970633,Non-Hate,
1502836579517227008,Non-Hate,
1502836591957577729,Non-Hate,
1502836606583123991,Non-Hate,
1502836615311466498,Non-Hate,
1502836619249815552,Non-Hate,
1502836640502276097,Non-Hate,
1502836660899389446,Non-Hate,
1502836666611888130,Non-Hate,
1502844748138221568,Non-Hate,
1502844756388290560,Non-Hate,
1502844781176967174,Non-Hate,
1502844812227137541,Non-Hate,
1502844827159101441,Non-Hate,
1502844835757125640,Non-Hate,
1502844872130445322,Non-Hate,
1502844873887531008,Non-Hate,
1502844903763714049,Non-Hate,
1502844927708966913,Non-Hate,
1502844941554405379,Non-Hate,
1502844944209391617,Non-Hate,
1502844972445360128,Non-Hate,
1502844972940382209,Non-Hate,
1502844995543478274,Non-Hate,
1502845000031346692,Non-Hate,
1502845015545946115,Non-Hate,
1502845044851560449,Non-Hate,
1502845046689005569,Non-Hate,
1502845053814775808,Non-Hate,
1502845068700536832,Non-Hate,
1502845080859721731,Non-Hate,
1502845097242775558,Non-Hate,
1502845106050633733,Non-Hate,
1502845121846513671,Non-Hate,
1502845136677453832,Non-Hate,
1502845155556007938,Non-Hate,
1502845155937857536,Non-Hate,
1502845157745569818,Non-Hate,
1502845191333498882,Non-Hate,
1502853265649770496,Non-Hate,
1502853300974145536,Non-Hate,
1502853323862339589,Non-Hate,
1502853330615226369,Non-Hate,
1502853355806203905,Non-Hate,
1502853401700306947,Non-Hate,
1502853402157625344,Non-Hate,
1502853402899800066,Non-Hate,
1502853428560777218,Non-Hate,
1502853460114481156,Non-Hate,
1502853544474521606,Non-Hate,
1502853547376918534,Non-Hate,
1502853557325742084,Non-Hate,
1502853565785976834,Non-Hate,
1502853594239979527,Non-Hate,
1502853602192199683,Non-Hate,
1502853605820596224,Non-Hate,
1502853622022901762,Non-Hate,
1502853630982254596,Non-Hate,
1502853687273697280,Non-Hate,
1502853690142646276,Non-Hate,
1502853701173919747,Non-Hate,
1502853707548925956,Non-Hate,
1502853709130309634,Non-Hate,
1502862158996025345,Non-Hate,
1502862201756938245,Non-Hate,
1502862219117309952,Non-Hate,
1502862223735246851,Non-Hate,
1502862229863084032,Non-Hate,
1502862243251302405,Non-Hate,
1502862245197275137,Non-Hate,
1502862268236967938,Non-Hate,
1502862271185182721,Non-Hate,
1502862285093617665,Non-Hate,
1502862295315058689,Non-Hate,
1502862336561983488,Non-Hate,
1502862350445350913,Non-Hate,
1502862364248403968,Non-Hate,
1502862383957565442,Non-Hate,
1502862388185477121,Non-Hate,
1502862389036810247,Non-Hate,
1502862408640991237,Non-Hate,
